s	count
http://yago-knowledge.org/resource/Patricia_Roc	1
http://yago-knowledge.org/resource/Abigail_Breslin	1
http://yago-knowledge.org/resource/Mark_Herman	1
http://yago-knowledge.org/resource/Joseph_Joffre	1
http://yago-knowledge.org/resource/Parker_Posey	1
http://yago-knowledge.org/resource/Luca_Turilli	1
http://yago-knowledge.org/resource/Ludvig_Faddeev	1
http://yago-knowledge.org/resource/William_Bertram_(actor)	1
http://yago-knowledge.org/resource/Robert_Pozen	1
http://yago-knowledge.org/resource/Tarkan_(singer)	1
http://yago-knowledge.org/resource/Fred_Hoyle	1
http://yago-knowledge.org/resource/Henry_Moore	1
http://yago-knowledge.org/resource/Honey_Irani	1
http://yago-knowledge.org/resource/Alok_Nath	1
http://yago-knowledge.org/resource/Matvei_Zakharov	1
http://yago-knowledge.org/resource/Nacio_Herb_Brown	1
http://yago-knowledge.org/resource/Parikshit_Sahni	1
http://yago-knowledge.org/resource/Mitsuteru_Yokoyama	1
http://yago-knowledge.org/resource/Marie_Stopes	1
http://yago-knowledge.org/resource/Kieu_Chinh	1
http://yago-knowledge.org/resource/Anthony_Powell	1
http://yago-knowledge.org/resource/Lukas_Moodysson	1
http://yago-knowledge.org/resource/Andrew_Greeley	1
http://yago-knowledge.org/resource/Bob_Ehrlich	1
http://yago-knowledge.org/resource/Natalie_Cole	1
http://yago-knowledge.org/resource/Peter_Watkins	1
http://yago-knowledge.org/resource/Aga_Muhlach	1
http://yago-knowledge.org/resource/Ranbir_Kapoor	1
http://yago-knowledge.org/resource/Michael_McKean	1
http://yago-knowledge.org/resource/Sam_Rockwell	1
http://yago-knowledge.org/resource/Peter_Medak	1
http://yago-knowledge.org/resource/Keith_Carradine	1
http://yago-knowledge.org/resource/Nanda_(actress)	1
http://yago-knowledge.org/resource/Esther_Rolle	1
http://yago-knowledge.org/resource/Betsy_Byars	1
http://yago-knowledge.org/resource/Jean-Marc_Vallée	1
http://yago-knowledge.org/resource/Nathan_Myhrvold	1
http://yago-knowledge.org/resource/Francisco_da_Costa_Gomes	1
http://yago-knowledge.org/resource/Massimo_Girotti	1
http://yago-knowledge.org/resource/Chris_Charlton	1
http://yago-knowledge.org/resource/Kijirō_Nambu	1
http://yago-knowledge.org/resource/Kamal_Haasan	1
http://yago-knowledge.org/resource/Larry_Page	1
http://yago-knowledge.org/resource/Guillaume_Depardieu	1
http://yago-knowledge.org/resource/Michael_Hurst	1
http://yago-knowledge.org/resource/Arthur_Hill_(actor)	1
http://yago-knowledge.org/resource/Ghita_Nørby	1
http://yago-knowledge.org/resource/Elizabeth_Hurley	1
http://yago-knowledge.org/resource/Stanley_Jeyaraja_Tambiah	1
http://yago-knowledge.org/resource/Letizia_Ramolino	1
http://yago-knowledge.org/resource/Rekha	1
http://yago-knowledge.org/resource/George_Uhlenbeck	1
http://yago-knowledge.org/resource/Broncho_Billy_Anderson	1
http://yago-knowledge.org/resource/Jim_Shooter	1
http://yago-knowledge.org/resource/Donald_Davidson_(philosopher)	1
http://yago-knowledge.org/resource/Joe_Johnston	1
http://yago-knowledge.org/resource/Ralph_Macchio	1
http://yago-knowledge.org/resource/Nils_Malmros	1
http://yago-knowledge.org/resource/Tim_Roth	1
http://yago-knowledge.org/resource/Beulah_Marie_Dix	1
http://yago-knowledge.org/resource/Tim_Rice	1
http://yago-knowledge.org/resource/Arthur_S._Carpender	1
http://yago-knowledge.org/resource/Margot_Grahame	1
http://yago-knowledge.org/resource/Mary-Ellis_Bunim	1
http://yago-knowledge.org/resource/Sergey_Ilyushin	1
http://yago-knowledge.org/resource/Mervyn_Peake	1
http://yago-knowledge.org/resource/John_Wardley	1
http://yago-knowledge.org/resource/Prince_August_Wilhelm_of_Prussia	1
http://yago-knowledge.org/resource/George_T._Miller	1
http://yago-knowledge.org/resource/Michelle_Trachtenberg	1
http://yago-knowledge.org/resource/Anthony_Michael_Hall	1
http://yago-knowledge.org/resource/John_R._Cherry_III	1
http://yago-knowledge.org/resource/CeeLo_Green	1
http://yago-knowledge.org/resource/Maurice_Britt	1
http://yago-knowledge.org/resource/Earle_Davis_Gregory	1
http://yago-knowledge.org/resource/Paul_Due	1
http://yago-knowledge.org/resource/Betty_Garrett	1
http://yago-knowledge.org/resource/Stuart_Hall_(cultural_theorist)	1
http://yago-knowledge.org/resource/Marie-Christine_Barrault	1
http://yago-knowledge.org/resource/Jimmy_McHugh	1
http://yago-knowledge.org/resource/Devika	1
http://yago-knowledge.org/resource/Omar_Epps	1
http://yago-knowledge.org/resource/Ornella_Muti	1
http://yago-knowledge.org/resource/George_Pearkes	1
http://yago-knowledge.org/resource/Steve_Nichols	1
http://yago-knowledge.org/resource/Leonard_Tose	1
http://yago-knowledge.org/resource/Irwin_M._Jacobs	1
http://yago-knowledge.org/resource/Xzibit	1
http://yago-knowledge.org/resource/Piero_di_Cosimo_de'_Medici	1
http://yago-knowledge.org/resource/Pooja_Bhatt	1
http://yago-knowledge.org/resource/Luis_Guzmán	1
http://yago-knowledge.org/resource/Jeremy_Podeswa	1
http://yago-knowledge.org/resource/Rudolf_Christoph_Eucken	1
http://yago-knowledge.org/resource/Jared_Harris	1
http://yago-knowledge.org/resource/Julian_Nott	1
http://yago-knowledge.org/resource/Albert_Uderzo	1
http://yago-knowledge.org/resource/Harry_Lennix	1
http://yago-knowledge.org/resource/Bernard_Lee	1
http://yago-knowledge.org/resource/Mstislav_Rostropovich	1
http://yago-knowledge.org/resource/Tom_Ruegger	1
http://yago-knowledge.org/resource/Jayaram	1
http://yago-knowledge.org/resource/Sujatha_Rangarajan	1
http://yago-knowledge.org/resource/Norman_Maurer	1
http://yago-knowledge.org/resource/Philippe_de_Broca	1
http://yago-knowledge.org/resource/Charles_Hartshorne	1
http://yago-knowledge.org/resource/Michelle_Branch	1
http://yago-knowledge.org/resource/Marc_Silvestri	1
http://yago-knowledge.org/resource/Richard_Barthelmess	1
http://yago-knowledge.org/resource/Michael_O'Keefe	1
http://yago-knowledge.org/resource/Martin_Landau	1
http://yago-knowledge.org/resource/William_Trevor	1
http://yago-knowledge.org/resource/Bohdan_Paczyński	1
http://yago-knowledge.org/resource/René_Goscinny	1
http://yago-knowledge.org/resource/Mark_Mothersbaugh	1
http://yago-knowledge.org/resource/Mark_Rydell	1
http://yago-knowledge.org/resource/John_Oates	1
http://yago-knowledge.org/resource/John_Emerson_(filmmaker)	1
http://yago-knowledge.org/resource/Claudia_de'_Medici	1
http://yago-knowledge.org/resource/Richard_Chamberlain	1
http://yago-knowledge.org/resource/Jacques_Villeret	1
http://yago-knowledge.org/resource/Steve_Englehart	1
http://yago-knowledge.org/resource/Dick_Cavett	1
http://yago-knowledge.org/resource/Terence_Hill	1
http://yago-knowledge.org/resource/Brittany_Snow	1
http://yago-knowledge.org/resource/Tinchy_Stryder	1
http://yago-knowledge.org/resource/Anees_Bazmee	1
http://yago-knowledge.org/resource/Susan_Harris	1
http://yago-knowledge.org/resource/Héctor_Elizondo	1
http://yago-knowledge.org/resource/Ronald_Bass	1
http://yago-knowledge.org/resource/Henry_Adams	1
http://yago-knowledge.org/resource/Richard_Romanus	1
http://yago-knowledge.org/resource/Tibor_Takács_(director)	1
http://yago-knowledge.org/resource/Phil_Rosen	1
http://yago-knowledge.org/resource/Anne_Fausto-Sterling	1
http://yago-knowledge.org/resource/Will_Rogers	1
http://yago-knowledge.org/resource/Jean_Parker	1
http://yago-knowledge.org/resource/Lewis_William_Walt	1
http://yago-knowledge.org/resource/Frances_Conroy	1
http://yago-knowledge.org/resource/Steven_Weber_(actor)	1
http://yago-knowledge.org/resource/John_Milius	1
http://yago-knowledge.org/resource/Spike_Milligan	1
http://yago-knowledge.org/resource/Klaus_Kinski	1
http://yago-knowledge.org/resource/Taylor_Hackford	1
http://yago-knowledge.org/resource/Peter_Sinfield	1
http://yago-knowledge.org/resource/Farhan_Akhtar	1
http://yago-knowledge.org/resource/Anand_Bakshi	1
http://yago-knowledge.org/resource/Goldie_Hawn	1
http://yago-knowledge.org/resource/George_C._Hull	1
http://yago-knowledge.org/resource/Mohan_Babu	1
http://yago-knowledge.org/resource/John_Swihart	1
http://yago-knowledge.org/resource/A._K._Hangal	1
http://yago-knowledge.org/resource/James_Lee_Barrett	1
http://yago-knowledge.org/resource/Vardan_Kushnir	1
http://yago-knowledge.org/resource/Diane_Kruger	1
http://yago-knowledge.org/resource/Asin	1
http://yago-knowledge.org/resource/Lance_Henriksen	1
http://yago-knowledge.org/resource/Jeff_Alexander	1
http://yago-knowledge.org/resource/Sumalatha	1
http://yago-knowledge.org/resource/Tupac_Shakur	1
http://yago-knowledge.org/resource/Henry_H._Arnold	1
http://yago-knowledge.org/resource/Cheung_Ka-fai_(film_editor)	1
http://yago-knowledge.org/resource/Hans-Hermann_Hoppe	1
http://yago-knowledge.org/resource/Ray_Wilson_(musician)	1
http://yago-knowledge.org/resource/Michael_Moriarty	1
http://yago-knowledge.org/resource/Mario_Van_Peebles	1
http://yago-knowledge.org/resource/Steve_Oedekerk	1
http://yago-knowledge.org/resource/Robert_J._Van_de_Graaff	1
http://yago-knowledge.org/resource/Vanessa_Hudgens	1
http://yago-knowledge.org/resource/Mario_Amendola	1
http://yago-knowledge.org/resource/Alexandre_Brongniart	1
http://yago-knowledge.org/resource/Hamid_Dabashi	1
http://yago-knowledge.org/resource/Alan_Rickman	1
http://yago-knowledge.org/resource/Sanaa_Lathan	1
http://yago-knowledge.org/resource/Yulii_Borisovich_Khariton	1
http://yago-knowledge.org/resource/Durga_Khote	1
http://yago-knowledge.org/resource/Andrew_Prine	1
http://yago-knowledge.org/resource/Maria_Anna_of_Bavaria_(1574–1616)	1
http://yago-knowledge.org/resource/George_Bowers_(filmmaker)	1
http://yago-knowledge.org/resource/Adoor_Gopalakrishnan	1
http://yago-knowledge.org/resource/Steve_Taylor	1
http://yago-knowledge.org/resource/Dennis_Miller	1
http://yago-knowledge.org/resource/Antonia_Minor	1
http://yago-knowledge.org/resource/Sadako_Ogata	1
http://yago-knowledge.org/resource/Mahatma_Gandhi	1
http://yago-knowledge.org/resource/Maria_of_Swabia	1
http://yago-knowledge.org/resource/Romolo_Valli	1
http://yago-knowledge.org/resource/Emily_Saliers	1
http://yago-knowledge.org/resource/Brigitte_Bardot	1
http://yago-knowledge.org/resource/Fabrice_Luchini	1
http://yago-knowledge.org/resource/Mark_Waid	1
http://yago-knowledge.org/resource/Annelise_Reenberg	1
http://yago-knowledge.org/resource/Kajol	1
http://yago-knowledge.org/resource/Jules_Bass	1
http://yago-knowledge.org/resource/Marcel_Trudel	1
http://yago-knowledge.org/resource/Kiran_Kumar	1
http://yago-knowledge.org/resource/Shriya_Saran	1
http://yago-knowledge.org/resource/Milo_O'Shea	1
http://yago-knowledge.org/resource/Anton_Zeilinger	1
http://yago-knowledge.org/resource/Oswald_Hafenrichter	1
http://yago-knowledge.org/resource/Gene_Evans	1
http://yago-knowledge.org/resource/Jonathan_Jackson_(actor)	1
http://yago-knowledge.org/resource/Delroy_Lindo	1
http://yago-knowledge.org/resource/Samuel_Fuller	1
http://yago-knowledge.org/resource/Paul_Sawtell	1
http://yago-knowledge.org/resource/Curt_Smith	1
http://yago-knowledge.org/resource/Pat_Benatar	1
http://yago-knowledge.org/resource/Ren_Osugi	1
http://yago-knowledge.org/resource/Ben_Elton	1
http://yago-knowledge.org/resource/Richard_Carleton	1
http://yago-knowledge.org/resource/Andy_Miah	1
http://yago-knowledge.org/resource/Tom_Ricketts	1
http://yago-knowledge.org/resource/Philippe_Sarde	1
http://yago-knowledge.org/resource/George_Tabori	1
http://yago-knowledge.org/resource/Gregg_Alexander	1
http://yago-knowledge.org/resource/Maureen_O'Sullivan	1
http://yago-knowledge.org/resource/Fernando_Fernán_Gómez	1
http://yago-knowledge.org/resource/Maya_Soetoro-Ng	1
http://yago-knowledge.org/resource/Jean_Havez	1
http://yago-knowledge.org/resource/Tirso_Cruz_III	1
http://yago-knowledge.org/resource/Deven_Verma	1
http://yago-knowledge.org/resource/Bret_Harte	1
http://yago-knowledge.org/resource/Peter_Molyneux	1
http://yago-knowledge.org/resource/Matthew_Beard_(American_actor)	1
http://yago-knowledge.org/resource/Melanie_Griffith	1
http://yago-knowledge.org/resource/Don_Michael_Paul	1
http://yago-knowledge.org/resource/Paul_Guilfoyle	1
http://yago-knowledge.org/resource/Drew_Carey	1
http://yago-knowledge.org/resource/Victor_McLaglen	1
http://yago-knowledge.org/resource/Tyler_Bates	1
http://yago-knowledge.org/resource/Jackie_Cooper	1
http://yago-knowledge.org/resource/Marlo_Thomas	1
http://yago-knowledge.org/resource/Linda_Schuyler	1
http://yago-knowledge.org/resource/Raymond_Benson	1
http://yago-knowledge.org/resource/Jim_Jarmusch	1
http://yago-knowledge.org/resource/Helen_Ferguson	1
http://yago-knowledge.org/resource/Greer_Garson	1
http://yago-knowledge.org/resource/Sol_Kyung-gu	1
http://yago-knowledge.org/resource/Fisz	1
http://yago-knowledge.org/resource/Michael_Angarano	1
http://yago-knowledge.org/resource/Jeffrey_Dean_Morgan	1
http://yago-knowledge.org/resource/Daveigh_Chase	1
http://yago-knowledge.org/resource/Caroline_Benn	1
http://yago-knowledge.org/resource/Bill_Bidwill	1
http://yago-knowledge.org/resource/Jorge_Tavares	1
http://yago-knowledge.org/resource/Joan_Brady_(American-British_writer)	1
http://yago-knowledge.org/resource/Miklós_Rózsa	1
http://yago-knowledge.org/resource/Gordon_McLendon	1
http://yago-knowledge.org/resource/George_Gallo	1
http://yago-knowledge.org/resource/Lynn_Whitfield	1
http://yago-knowledge.org/resource/Ernst_Mayr	1
http://yago-knowledge.org/resource/Pembroke_J._Herring	1
http://yago-knowledge.org/resource/Harvey_Postlethwaite	1
http://yago-knowledge.org/resource/Gene_Kelly	1
http://yago-knowledge.org/resource/Gianni_Ferrio	1
http://yago-knowledge.org/resource/Eduard_Dietl	1
http://yago-knowledge.org/resource/Adrien_Brody	1
http://yago-knowledge.org/resource/Nino_Baragli	1
http://yago-knowledge.org/resource/Stanley_Ho	1
http://yago-knowledge.org/resource/Cleo_Madison	1
http://yago-knowledge.org/resource/Jan_Burgers	1
http://yago-knowledge.org/resource/Peter_Brook	1
http://yago-knowledge.org/resource/Bob_Ezrin	1
http://yago-knowledge.org/resource/Yamina_Benguigui	1
http://yago-knowledge.org/resource/Dharani_(director)	1
http://yago-knowledge.org/resource/Paul_Hester	1
http://yago-knowledge.org/resource/Anjali_Devi	1
http://yago-knowledge.org/resource/Padmini_(actress)	1
http://yago-knowledge.org/resource/Verónica_Castro	1
http://yago-knowledge.org/resource/Andy_Tennant	1
http://yago-knowledge.org/resource/Armando_Trovajoli	1
http://yago-knowledge.org/resource/Richard_D._Zanuck	1
http://yago-knowledge.org/resource/Hank_Steinberg	1
http://yago-knowledge.org/resource/Robby_Krieger	1
http://yago-knowledge.org/resource/Reginald_Wingate	1
http://yago-knowledge.org/resource/Tina_Louise	1
http://yago-knowledge.org/resource/Nikolay_Cherkasov	1
http://yago-knowledge.org/resource/Amber_Benson	1
http://yago-knowledge.org/resource/Eileen_Brennan	1
http://yago-knowledge.org/resource/Idina_Menzel	1
http://yago-knowledge.org/resource/Mai_Zetterling	1
http://yago-knowledge.org/resource/Jane_Jacobs	1
http://yago-knowledge.org/resource/Evelyn_Brent	1
http://yago-knowledge.org/resource/Julie_Andrews	1
http://yago-knowledge.org/resource/George_Armitage	1
http://yago-knowledge.org/resource/Timothy_Bottoms	1
http://yago-knowledge.org/resource/Harry_Morgan	1
http://yago-knowledge.org/resource/Mario_Serandrei	1
http://yago-knowledge.org/resource/S._J._Surya	1
http://yago-knowledge.org/resource/Waheeda_Rehman	1
http://yago-knowledge.org/resource/Bess_Flowers	1
http://yago-knowledge.org/resource/Bruno_Lawrence	1
http://yago-knowledge.org/resource/Annette_O'Toole	1
http://yago-knowledge.org/resource/Barry_Sullivan_(actor)	1
http://yago-knowledge.org/resource/Janice_Rule	1
http://yago-knowledge.org/resource/Dane_Clark	1
http://yago-knowledge.org/resource/Buster_Crabbe	1
http://yago-knowledge.org/resource/Rajpal_Yadav	1
http://yago-knowledge.org/resource/Beverly_Cleary	1
http://yago-knowledge.org/resource/Ken_Annakin	1
http://yago-knowledge.org/resource/Harold_Garfinkel	1
http://yago-knowledge.org/resource/Wayne_Huizenga	1
http://yago-knowledge.org/resource/Eduardo_Ciannelli	1
http://yago-knowledge.org/resource/Alejandro_Agresti	1
http://yago-knowledge.org/resource/Ethel_Kennedy	1
http://yago-knowledge.org/resource/Elsa_Zylberstein	1
http://yago-knowledge.org/resource/John_Monk_Saunders	1
http://yago-knowledge.org/resource/Matthew_Perry	1
http://yago-knowledge.org/resource/Wesley_Clark	1
http://yago-knowledge.org/resource/Stephen_Graham_(basketball)	1
http://yago-knowledge.org/resource/Tinto_Brass	1
http://yago-knowledge.org/resource/Mike_Myers	1
http://yago-knowledge.org/resource/Albert_Maltz	1
http://yago-knowledge.org/resource/Ivo_Gregurević	1
http://yago-knowledge.org/resource/Ku_Feng	1
http://yago-knowledge.org/resource/Mark_Rylance	1
http://yago-knowledge.org/resource/Arielle_Dombasle	1
http://yago-knowledge.org/resource/Helen_Shaver	1
http://yago-knowledge.org/resource/Fred_Brooks	1
http://yago-knowledge.org/resource/Jack_Cunningham_(screenwriter)	1
http://yago-knowledge.org/resource/Tony_Morphett	1
http://yago-knowledge.org/resource/Nicoletta_Braschi	1
http://yago-knowledge.org/resource/Ayesha_Jhulka	1
http://yago-knowledge.org/resource/Teresa_Wright	1
http://yago-knowledge.org/resource/Roy_Clark	1
http://yago-knowledge.org/resource/Angelina_Jolie	1
http://yago-knowledge.org/resource/Harriette_Tarler	1
http://yago-knowledge.org/resource/Peter_Bernstein_(composer)	1
http://yago-knowledge.org/resource/Rupert_Julian	1
http://yago-knowledge.org/resource/Sukumaran	1
http://yago-knowledge.org/resource/Balraj_Sahni	1
http://yago-knowledge.org/resource/Mary_Loos	1
http://yago-knowledge.org/resource/Nigel_Patrick	1
http://yago-knowledge.org/resource/Josh_Peck	1
http://yago-knowledge.org/resource/Irène_Jacob	1
http://yago-knowledge.org/resource/Bruno_Nicolai	1
http://yago-knowledge.org/resource/Ronald_Fogleman	1
http://yago-knowledge.org/resource/Vitaly_Ginzburg	1
http://yago-knowledge.org/resource/Yves_Simoneau	1
http://yago-knowledge.org/resource/Buddy_Jeannette	1
http://yago-knowledge.org/resource/Michel_Blanc	1
http://yago-knowledge.org/resource/Claude_Chabrol	1
http://yago-knowledge.org/resource/Jeffrey_Tambor	1
http://yago-knowledge.org/resource/John_Gokongwei	1
http://yago-knowledge.org/resource/Yuri_(Mexican_singer)	1
http://yago-knowledge.org/resource/David_Warner_(actor)	1
http://yago-knowledge.org/resource/Brian_Kerwin	1
http://yago-knowledge.org/resource/Terence_Rattigan	1
http://yago-knowledge.org/resource/Douglas_Hickox	1
http://yago-knowledge.org/resource/Friðrik_Þór_Friðriksson	1
http://yago-knowledge.org/resource/Jason_Webley	1
http://yago-knowledge.org/resource/Dario_Marianelli	1
http://yago-knowledge.org/resource/Uma_Thurman	1
http://yago-knowledge.org/resource/Fred_Clark	1
http://yago-knowledge.org/resource/Kurt_Aland	1
http://yago-knowledge.org/resource/Barbara_McLean	1
http://yago-knowledge.org/resource/Paul_Bernays	1
http://yago-knowledge.org/resource/Ivan_Sutherland	1
http://yago-knowledge.org/resource/Bob_Dylan	1
http://yago-knowledge.org/resource/Louise_Marie_Thérèse_(The_Black_Nun_of_Moret)	1
http://yago-knowledge.org/resource/Jason_Alexander	1
http://yago-knowledge.org/resource/Stephen_Gyllenhaal	1
http://yago-knowledge.org/resource/Irrfan_Khan	1
http://yago-knowledge.org/resource/Hugo_Claus	1
http://yago-knowledge.org/resource/Robert_Bly	1
http://yago-knowledge.org/resource/Oskar_Werner	1
http://yago-knowledge.org/resource/Ulu_Grosbard	1
http://yago-knowledge.org/resource/Norbert_Elias	1
http://yago-knowledge.org/resource/Anil_Kapoor	1
http://yago-knowledge.org/resource/Robert_F._Foley	1
http://yago-knowledge.org/resource/Kirill_Meretskov	1
http://yago-knowledge.org/resource/Ramon_Novarro	1
http://yago-knowledge.org/resource/Karl_Landsteiner	1
http://yago-knowledge.org/resource/David_Prowse	1
http://yago-knowledge.org/resource/John_Guillermin	1
http://yago-knowledge.org/resource/Stuart_Paton	1
http://yago-knowledge.org/resource/Mary_McDonnell	1
http://yago-knowledge.org/resource/William_Conselman	1
http://yago-knowledge.org/resource/Lawrence_Boston	1
http://yago-knowledge.org/resource/Henry_Silva	1
http://yago-knowledge.org/resource/Cokie_Roberts	1
http://yago-knowledge.org/resource/Joseph_Mazzello	1
http://yago-knowledge.org/resource/Herbert_Baker_(screenwriter)	1
http://yago-knowledge.org/resource/Toni_Collette	1
http://yago-knowledge.org/resource/Misia	1
http://yago-knowledge.org/resource/Rohini_Hattangadi	1
http://yago-knowledge.org/resource/Laurence_Fishburne	1
http://yago-knowledge.org/resource/Charles_XIV_John_of_Sweden	1
http://yago-knowledge.org/resource/Benno_Janssen	1
http://yago-knowledge.org/resource/Alexander_P._de_Seversky	1
http://yago-knowledge.org/resource/Niall_MacGinnis	1
http://yago-knowledge.org/resource/Jesse_McCartney	1
http://yago-knowledge.org/resource/Prince_Emanuele_Filiberto,_Duke_of_Aosta	1
http://yago-knowledge.org/resource/Marco_Beltrami	1
http://yago-knowledge.org/resource/Marvin_J._Chomsky	1
http://yago-knowledge.org/resource/James_Duff_(writer)	1
http://yago-knowledge.org/resource/Henry_Hazlitt	1
http://yago-knowledge.org/resource/Bill_Irwin	1
http://yago-knowledge.org/resource/Tage_Danielsson	1
http://yago-knowledge.org/resource/Mahasweta_Devi	1
http://yago-knowledge.org/resource/Roland_Joffé	1
http://yago-knowledge.org/resource/Joe_Raposo	1
http://yago-knowledge.org/resource/Stephen_Poliakoff	1
http://yago-knowledge.org/resource/Kyle_Gass	1
http://yago-knowledge.org/resource/Jack_Nicholson	1
http://yago-knowledge.org/resource/Krystyna_Janda	1
http://yago-knowledge.org/resource/Alan_Price	1
http://yago-knowledge.org/resource/Charles_Wood_(playwright)	1
http://yago-knowledge.org/resource/Linus_Torvalds	1
http://yago-knowledge.org/resource/Kenyu_Horiuchi	1
http://yago-knowledge.org/resource/Uwe_Boll	1
http://yago-knowledge.org/resource/Bud_Molin	1
http://yago-knowledge.org/resource/Casey_Kasem	1
http://yago-knowledge.org/resource/Will_Smith	1
http://yago-knowledge.org/resource/Sidney_Franklin_(director)	1
http://yago-knowledge.org/resource/Conrad_Nagel	1
http://yago-knowledge.org/resource/Bill_Todman	1
http://yago-knowledge.org/resource/Diego_E._Hernández	1
http://yago-knowledge.org/resource/John_Cornell	1
http://yago-knowledge.org/resource/Rupert,_King_of_Germany	1
http://yago-knowledge.org/resource/Todd_Solondz	1
http://yago-knowledge.org/resource/June_Mathis	1
http://yago-knowledge.org/resource/Rita_Coolidge	1
http://yago-knowledge.org/resource/Arthur_Erickson	1
http://yago-knowledge.org/resource/William_Ludwig	1
http://yago-knowledge.org/resource/Merian_C._Cooper	1
http://yago-knowledge.org/resource/David_Miscavige	1
http://yago-knowledge.org/resource/James_Cameron	1
http://yago-knowledge.org/resource/David_Alan_Grier	1
http://yago-knowledge.org/resource/Sheryl_Lee	1
http://yago-knowledge.org/resource/Lesley_Ann_Warren	1
http://yago-knowledge.org/resource/Gino_Cervi	1
http://yago-knowledge.org/resource/Nancy_Kwan	1
http://yago-knowledge.org/resource/Joseph_Bologna	1
http://yago-knowledge.org/resource/Richard_Conte	1
http://yago-knowledge.org/resource/Ernest_Gold_(composer)	1
http://yago-knowledge.org/resource/John_Glover_(actor)	1
http://yago-knowledge.org/resource/Zubin_Mehta	1
http://yago-knowledge.org/resource/Pamela_Bellwood	1
http://yago-knowledge.org/resource/Michel_Kervaire	1
http://yago-knowledge.org/resource/Ann_Wilson	1
http://yago-knowledge.org/resource/Manivannan	1
http://yago-knowledge.org/resource/Henry_Paul	1
http://yago-knowledge.org/resource/Hermann_Kolbe	1
http://yago-knowledge.org/resource/Kamal_El_Sheikh	1
http://yago-knowledge.org/resource/Peter_DeLuise	1
http://yago-knowledge.org/resource/Colin_Chapman	1
http://yago-knowledge.org/resource/Roseanne_Barr	1
http://yago-knowledge.org/resource/John_G._Thompson	1
http://yago-knowledge.org/resource/Brian_Edmund_Baker	1
http://yago-knowledge.org/resource/Bernard_Campan	1
http://yago-knowledge.org/resource/Charles_Pinckney_(governor)	1
http://yago-knowledge.org/resource/Richard_Thorpe	1
http://yago-knowledge.org/resource/William_M._Anderson	1
http://yago-knowledge.org/resource/Zeppo_Marx	1
http://yago-knowledge.org/resource/Michael_Jayston	1
http://yago-knowledge.org/resource/Lana_Turner	1
http://yago-knowledge.org/resource/Barbara_Eden	1
http://yago-knowledge.org/resource/James_L._Venable	1
http://yago-knowledge.org/resource/Sridevi	1
http://yago-knowledge.org/resource/Mary_Stuart_Masterson	1
http://yago-knowledge.org/resource/Jan_Fethke	1
http://yago-knowledge.org/resource/Welcome_W._Wilson,_Sr.	1
